Orbital Period,Planetary Radius,Transit Duration,Transit Depth, Star’s Effective Temperature, Star’s Radius, Star’s Surface Gravity, Disposition
3.660032,17.5565568,4.7853014,7749.7203265,5988.0,1.88626,3.93,CP
4.6200781,7.04607,2.149,3480.0,5999.0,1.16,4.36,FP
1.82488,24.8366,1.757,2950.0,5773.74,1.23,3.51,FP
4.2511214,11.2617,2.823,13830.0,5501.0,0.94,4.48,PC
3.6022715,14.4799,2.752,9700.0,6338.0,1.45,4.21,PC
3.6593967,12.1105,3.917,4230.0,5875.0,1.86,3.92,PC
9.8482192,13.8742,4.24,1670.0,6126.0,3.31,3.46,FP
16.9020565,11.3763,5.729,14890.0,5442.0,0.91,4.49,PC
4.0664446,12.1827,1.712,19740.0,5421.0,0.86,4.54,CP
0.7011578,13.2816,0.932,5890.0,6036.0,1.51,4.13,APC
2.3745416,13.6144,3.17,10590.0,5865.0,1.3,4.23,PC
3.6841446,3.74263,2.967,2260.0,4939.0,0.79,4.55,FP
3.2928068,11.9432,2.107,16460.0,5037.0,0.91,4.44,PC
3.6112621,13.6137403,3.5377447,5684.0944144,6450.0,1.68443,4.03776,KP
9.7938352,13.1815999,4.6542394,6228.3071316,5737.0,1.46202,4.12,PC
11.6999152,12.0929,3.863,2960.0,6906.0,2.16,3.94,PC
1.5822588,,2.964,13280.0,,,,PC
4.6174254,16.6632337,4.5173138,9412.560054,6411.0,1.67219,4.1,CP
7.3446285,12.8665,5.044,4210.0,6320.0,1.99,3.94,PC
3.3207642,3.02356,2.487,940.0,6142.0,0.95,4.55,CP
4.461878,2.32515,2.937,500.0,5986.0,1.04,4.45,PC
12.822639,3.0954065,3.1703392,750.9057494,5986.0,1.0396301,4.45,PC
5.289835,7.64474,3.179,2330.0,6655.0,1.11,4.5,FP
13.4167713,,2.151,1780.0,,,,PC
0.8659846,8.86618,0.891,1660.0,5815.0,1.92,3.89,APC
7.0114,18.1417,4.8,8970.0,6084.8,1.82,4.01,FP
4.4427146,11.7585481,3.2966866,12220.1525687,5754.0,1.04413,4.41,PC
4.2607797,13.7822358,6.4465003,3857.0364187,7409.0,2.1503201,4.0,PC
4.3744258,19.4866,5.275,8580.0,6013.0,2.05,3.86,PC
21.5615248,7.76454,5.73,3600.0,5644.0,1.28,4.22,PC
3.522843,3.93303,2.874,800.0,5952.0,1.39,,PC
7.1406422,11.978218,1.9916579,7517.3472752,5463.0,1.00007,4.42,PC
5.236124,2.94616,2.622,930.0,5604.0,0.96,4.47,PC
14.793901,8.42756,3.171,8150.0,5095.0,0.84,4.52,FP
29.3821476,14.7329776,2.9371293,6575.439488,6016.0,1.1547199,4.36,PC
3.4026932,11.5347,5.23,2900.0,5661.0,2.18,3.77,PC
5.62162,3.35879,2.675,580.083,5834.2,1.27,4.24,FP
2.190225,15.1395,3.151,8750.0,5929.0,1.56,4.09,PC
3.7453991,3.17171,3.327,1390.0,5133.0,0.81,4.56,PC
4.1915095,2.33252,3.187,900.0,4996.0,0.79,4.56,PC
8.2713274,14.0507,3.809,20740.0,5921.0,0.97,4.5,PC
1.5569519,6.93656,1.066,950.0,6464.0,2.04,3.94,PC
2.1632835,,1.362,830.0,,,,PC
3.2089372,19.3856,3.1,6310.0,7423.0,2.43,3.89774,APC
3.6928289,15.6542,3.866,5223.0,7042.0,2.13,3.97,APC
2.2042212,9.78883,1.011,4250.0,5702.0,1.42,4.14,FP
2.5485772,,3.113,1270.0,4813.4,,,PC
2.2359865,13.4367443,1.5254332,19058.0137423,5260.0,0.844379,4.51363,KP
1.5954319,4.3219935,1.0,473.6397437,7511.0,1.92067,3.92857,APC
0.5992533,2.9919707,2.3197658,24379.9383482,31000.0,0.18,5.59998,FP
27.848697,2.77036,3.519,343.0,5399.6,1.56,3.9,PC
11.7915574,3.2687802,1.6063345,661.9685157,6407.0,1.24512,4.35687,PC
4.9019938,2.5554145,1.3243804,10774.951206,3147.0,0.240807,5.04654,CP
16.5414219,3.3270234,3.4223633,1098.6666331,4395.6,0.938435,4.49,PC
12.7503356,2.17135,3.297,692.0,5639.0,0.88,4.55041,PC
30.8812601,5.2996592,10.7723374,425.1596999,6047.0,2.2319901,3.7899,PC
10.2813284,11.8759119,2.4414916,37333.9631684,3919.0,0.593317,4.63413,FP
46.9621053,2.4680695,5.7665722,757.7887314,5744.0,0.879321,4.56261,PC
0.4038426,1.442393,1.0592218,636.6337963,4119.1,0.555,4.73,FP
15.6062307,2.1494954,3.6444849,659.0717891,5067.0,0.816585,4.54195,PC
742.8561164,2.2756143,5.6483285,415.3404179,5816.0,1.10194,4.37494,PC
4.2300182,17.0408,1.847,3470.0,6064.1,1.44,4.18,PC
6.5081212,11.511,5.472,8260.0,5652.8,1.27,4.38,PC
1.0432995,6.51532,1.169,3260.0,5943.0,1.07,4.42,APC
5.4447698,,1.366,5420.0,5890.0,,,PC
3.125924,17.3686,2.985,18690.0,5828.0,1.24,4.28,PC
3.9017499,12.6062,1.845,27430.0,4665.0,0.71,4.6,PC
4.746318,12.2509,3.117,12470.0,5648.0,1.09,4.36,PC
4.4466179,16.7023,4.511,7930.0,6534.0,1.85,4.03,PC
2.300698,4.87824,3.451,780.0,5747.3,0.85,4.57,FP
1.027641,,1.977,12630.0,5640.0,,,PC
3.5809733,12.0428,2.18,36850.0,3790.0,0.61,4.64,CP
2.6689906,,2.854,14140.0,5247.8,,,PC
2.9531039,,2.501,16770.0,5304.5,,,PC
3.9592516,7.85756,3.269,3160.0,7068.0,1.39,4.35,PC
5.9056572,11.5383,4.314,10720.0,5076.0,0.97,4.4,PC
2.4170503,13.975,3.246,7730.0,5796.8,1.56,4.07,PC
1.0681394,19.5184,2.082,7290.0,7248.0,2.23,3.95,FP
1.72328,,3.005,14180.0,,,,PC
0.8631737,12.7525,1.227,6330.0,6142.0,1.47,4.17,PC
16.067522,4.7909617,2.6182382,2929.6501469,5718.0,0.860124,4.35658,CP
5.1976858,1.9257346,1.8810737,437.4376044,5718.0,0.860124,4.35658,CP
1.0754208,9.41227,1.01,4950.0,4614.0,1.17,4.16,APC
2.2715616,,2.741,8190.0,6671.3,,,PC
2.3485025,,1.804,3070.0,8807.8,,,APC
1.0435229,9.09391,1.476,4970.0,6259.0,1.23,4.34,FP
3.491383,11.154,2.999,4650.0,5936.5,1.59,4.28,PC
1.0994412,11.0223,1.394,3860.0,6915.0,1.63,4.19,PC
2.1816809,,3.83,1280.0,8582.7,,4.08,FP
1.1870337,10.6747149,2.7329029,8164.5762553,6325.0,1.15885,4.41,FP
2.6269521,17.6062,3.503,12010.0,6976.0,1.58,4.22,PC
1.1471548,3.90118,1.403,2670.0,3901.0,0.75,4.47,FP
0.6333372,4.4957089,0.6217089,1063.7800027,5999.0,1.34655,4.22,APC
1.9138779,,2.352,18720.0,7246.0,,,PC
2.8395663,,2.1,9860.0,5858.0,,,PC
0.8335712,12.5164,1.509,3340.0,6158.0,2.09,3.87,FP
7.2654708,13.0064,3.568,13930.0,5944.0,1.05,4.43,PC
1.161347,10.7619,2.471,4320.0,6289.0,1.62,4.11,PC
1.1355457,21.5263238,2.63,393.5764226,10262.0,7.03693,,FP
2.9628955,14.7038,1.909,4610.0,7998.0,2.04,,PC
3.4169475,13.7893,2.454,6880.0,6610.0,1.63,4.16,PC
6.0219203,19.1085522,6.6297461,14130.5442597,5932.0,1.58618,4.07,PC
1.1385671,16.0326,1.897,6220.0,9024.0,2.0,4.19,FP
3.1615697,14.8619546,3.1425792,17482.2328085,6072.0,1.0977401,4.41,KP
1.9401022,,2.4525242,6596.371503,5436.9,,,PC
3.2970252,13.4619,2.279,6550.0,8945.0,1.67,4.35,PC
1.2247985,8.32531,1.645,7640.0,5699.0,0.89,4.55,FP
1.820443,16.6319,2.643,7330.0,6079.0,1.94,3.92,FP
0.908232,8.54322,2.28,5020.0,6481.0,1.23,4.38,PC
1.6562803,9.54495,0.929,5610.0,6044.0,1.25,4.29,FP
0.4021401,22.9091656,1.1432107,3337.1746961,6115.0,2.44753,3.72,PC
3.0482015,,2.433,7620.0,5774.7,,,PC
1.2732245,13.8628,1.634,23100.0,4973.0,0.85,4.49,PC
2.8123314,16.8822046,4.7153653,7201.8344297,6614.0,1.84646,4.05,PC
1.9784257,2.02143,2.106,720.0,5059.0,0.75,4.61,FP
10.1238604,15.7944,2.239,7090.0,6531.0,1.81,4.05,PC
3.1118943,14.3339,2.761,16660.0,5412.6,1.08,,PC
3.0579913,14.2454281,3.125607,7764.9825702,5967.0,1.59436,4.07,PC
1.0886286,8.7147619,2.4298631,412.1764427,6127.0,4.2160501,3.25,PC
1.8665254,10.2057,3.109,3606.0,6310.3,1.61,,PC
3.1527177,5.7168495,1.8963737,4102.6968156,5093.0,0.800841,4.52,PC
12.8860009,12.0983571,5.137673,11434.9523427,6126.0,1.11324,4.41,PC
4.3539599,23.0280318,3.4390219,41586.4865614,5883.0,1.09523,4.39,PC
5.1442317,13.8382,5.856,4310.0,5936.0,2.09,4.18,PC
6.772626,19.1292,4.592009,8606.4623591,4360.5,2.12,,PC
3.60364,14.1007,3.728,6281.32,6896.7,1.62,4.17,FP
4.0185922,13.9642,4.47,6230.0,7156.0,1.77,4.15,PC
0.9109508,13.0531,1.473,4720.0,9421.0,1.79,4.31,FP
2.6085023,13.8957666,1.9206019,10431.5892384,7302.0,1.2122999,4.49,PC
3.4192373,,3.37339,19414.5446339,5658.5,,,PC
1.1462769,14.1198099,2.7834681,4058.2232173,6416.0,2.11854,3.9,PC
2.5057108,12.9673,1.962,3170.0,8330.0,2.26,4.04,FP
1.0962372,15.7533,2.336,2460.0,6519.0,3.25,3.54,FP
4.6512523,6.22936,2.251,3110.0,7192.0,1.1,4.56,FP
3.8505662,16.5768,2.499,6070.0,6353.0,2.13,3.88,FP
8.9612626,17.0901716,1.8325932,11333.9389745,5435.5,1.1706899,,PC
1.3205037,2.1611735,2.0155519,469.4537481,5731.0,0.98926,4.46,PC
5.4588359,8.59319,4.555,3290.0,6349.0,1.41,,PC
1.5040804,,2.955,6130.0,3810.2,,,FP
5.9977892,11.3637133,4.4957853,7349.0892262,6613.0,1.2860301,4.36,PC
0.8334976,9.0185699,1.452144,3841.4834968,6071.0,1.3925,4.2,FP
3.1580472,8.3204,2.6816352,7782.0821448,7606.3,1.01,,PC
3.7353995,8.61993,1.836,2360.0,5895.0,1.53,4.1,FP
0.8118585,16.3456,1.102,6450.0,5051.7,1.97,,PC
1.2125595,11.1279,1.344,5110.0,6719.0,1.48,4.25,APC
0.8133123,4.37963,1.079,310.0,8265.0,2.12,,FP
4.5766182,,4.912,3770.0,5816.5,,,PC
0.6090253,15.1945,1.099,6100.0,5271.7,1.02,4.34,APC
3.4671474,11.6401,2.405,4770.0,5886.0,1.58,4.07,CP
4.5016988,,4.716,4360.0,5829.0,,,PC
2.7302636,13.7961,2.645,9410.0,6307.0,1.39,4.25,PC
2.9346956,23.898,3.447,11160.0,6728.0,2.23,3.9,PC
0.4459299,20.4459,1.266,14630.0,8878.0,1.7,4.33,PC
0.7617828,,2.0029797,3487.6353826,6132.7,,,FP
11.851162,,3.1401245,5066.6012319,4983.0,,,PC
3.2738129,14.6729,3.306,13200.0,5976.0,1.27,4.27,PC
1.7519943,9.23623,1.624,4360.0,5483.0,1.39,4.14,PC
2.0976705,14.488932,3.3618036,2503.6856881,5914.8,2.7729599,3.59,FP
0.6333315,6.24344,0.404,320.0,5713.0,2.35,3.67,APC
3.518972,13.7987,3.21,13820.0,5972.0,1.16,4.35,PC
5.7626055,,3.963,7420.0,5558.7,,,FP
13.5098037,16.3981,2.695,24500.0,5780.0,0.94,4.51,PC
3.0131053,17.061,2.207,13660.0,6838.0,1.4,4.32,PC
3.5008785,14.5866828,4.9601804,6338.2982031,5759.0,1.8056901,4.3,PC
1.1703152,9.82528,1.319,5380.0,6328.0,1.23,4.36,APC
1.0268508,3.2806,2.172,1430.0,4938.0,0.85,4.49,PC
4.2337624,14.6498,2.413,5740.0,6387.0,1.86,4.0,PC
6.0597,8.06637,1.242,8270.0,5036.0,0.82,4.54,PC
2.9757428,18.7018,4.43,6820.0,6025.0,2.18,3.81,PC
,9.33426,9.528,7525.67,5216.0,0.98,4.43,PC
1.1771655,2.93951,1.048,1050.0,5313.0,0.8,4.59,PC
12.1525595,10.0438,5.254,6400.0,6029.0,1.28,4.27,PC
1.7201092,9.82252,2.622,7570.0,5878.0,1.13,4.36,FP
1.6242109,14.9916,2.273,17740.0,5705.0,1.06,4.39,PC
2.4330551,,1.882,15280.0,5512.0,,,PC
11.3929129,10.0728,4.46,6880.0,5217.0,1.14,4.28,PC
19.9706574,3.1454612,1.8801996,1037.3799062,4985.0,0.899081,4.45,PC
16.5272651,2.9241556,3.5945709,1074.4297512,5030.0,0.821739,4.53132,PC
722.2619756,2.7207078,7.7126298,480.796335,5857.0,1.22059,4.26578,PC
6.6019866,3.55715,5.754,600.0,6758.0,1.45,4.28,PC
0.58644,2.31276,1.441,443.281,5997.7,1.0,,FP
0.8062768,9.05313,1.963,660.0,7311.1,3.37,4.16,FP
6.5445251,2.62701,2.138,787.0,5686.0,0.98,4.46,PC
38.7619532,2.5255313,4.5738199,785.4007844,5653.0,0.876001,4.55306,PC
8.6110844,4.3063675,2.0181798,542.6102038,6908.0,1.76524,4.12055,PC
15.5718552,2.44317,4.931,380.0,6352.33,1.31,4.30502,KP
31.7180208,2.2998049,2.3326321,292.8649645,6352.33,1.30883,4.30502,KP
183.0019106,5.5931205,2.5483505,396.3670005,6200.0,2.7539101,3.63371,PC
374.3644315,5.1223706,3.6392863,310.5114444,6200.0,2.7539101,3.63371,PC
2.7299049,1.3513606,0.8257288,7427.7249664,2887.0,0.155498,5.15917,CP
32.696666,1.3159881,4.428309,108.5170828,6079.16,1.09843,4.438,PC
4.6545798,0.5531037,3.1445137,24.5834929,6079.16,1.09843,4.438,PC
9.1512776,2.45142,2.616,1074.0,5015.0,0.79,4.47652,CP
,2.5058764,2.1563739,661.1667085,5220.0,0.829943,4.54936,PC
12.4610086,3.2809492,3.3195777,2078.1425981,4891.0,0.726632,4.62,CP
0.4900589,1.4741529,1.0123328,291.0399722,4891.0,0.726632,4.62,CP
739.1670007,2.6735992,5.7183604,1376.1395053,4159.0,0.721084,4.53501,PC
15.0700779,2.7293235,3.8675641,852.6165721,5159.0,0.850729,4.519,PC
0.9902892,1.4156529,1.3567356,278.9096992,5159.0,0.850729,4.519,PC
726.1175225,2.4385296,2.2543368,1707.6927809,3808.0,0.55033,4.69366,FA
6.8227645,3.6003512,6.5295445,225.7612905,5781.0,2.0587699,3.82788,PC
73.580982,3.3991025,2.1441598,347.4450365,7802.0,1.76118,4.21386,FA
8.2861614,2.2912229,3.436315,617.1152562,5809.0,0.914215,4.56733,PC
20.2730282,10.4386,3.651,17182.0,5742.0,0.86,4.58473,KP
358.2825093,3.8800495,4.1416672,1862.6949843,4354.29,0.865987,4.39555,PC
1.1343824,1.7532446,1.4445,313.8458861,5683.0,0.846842,4.58721,PC
,6.5519689,7.7272055,6743.4455261,4438.0,0.725033,4.438,PC
2.24704,18.1799,2.713,18890.4,6846.0,1.2,4.23,FP
25.1290153,1.93226,4.271,465.0,5871.0,1.04,4.43296,CP
46.4093732,2.1862997,4.822337,435.7347505,5871.0,1.03563,4.43296,FA
,3.3520677,5.7408858,177.9248977,6163.97,2.4612,3.72396,PC
13.4190972,2.4168515,5.209244,348.2384065,5914.2,1.20531,4.30929,PC
14.6762658,2.8523348,3.2320455,3499.9379734,3414.0,0.458861,4.77364,FA
21.9692578,4.1061739,3.5662307,7940.6152389,3414.0,0.458861,4.77364,FA
6.2509468,1.1306823,1.1882969,770.1195597,3479.0,0.395397,4.8309,PC
1.6500673,2.3990078,0.9198679,2709.5349576,3896.0,0.454049,4.70541,PC
1826.0790324,2.7599003,4.1474226,587.1608288,6034.49,1.07903,4.42122,PC
0.8303285,3.44971,0.665,680.0,3672.0,0.57,4.68064,PC
703.79367,1.860295,2.9297301,601.9566843,4709.0,0.739835,4.57486,PC
2.9224661,20.8842189,5.5560255,5724.017673,5520.0,2.7442901,3.55,CP
1.17409,49.6799,1.701,3680.0,8242.0,3.67,3.61,FP
3.3513304,17.7728,2.739,400.0,4886.0,8.71,,FP
2.9034242,6.62177,2.154,860.0,5992.0,2.25,3.77,PC
5.4468377,4.39864,3.303,842.0,6793.0,1.68,4.15,FP
8.9021443,9.954598,1.7633959,1427.9681446,6606.0,1.7521,4.09,PC
8.2197647,7.65998,1.673,1040.0,6657.0,2.12,3.93,PC
4.5006638,14.2378,4.588,2110.0,8933.0,1.48,4.45175,FP
16.3363665,2.0492403,1.9933922,3884.6785375,3365.0,0.326568,4.89744,CP
2.2887763,2.8057654,4.8634851,1890.6463423,3953.0,0.617703,4.6489,FP
7.4997158,13.7499035,2.0504305,3023.5215223,4979.2,1.90969,3.92,APC
1.2540806,10.3493319,1.3435517,66025.099426,3455.0,0.399724,4.82691,FP
4.3888516,13.8994523,3.0184015,24964.547823,5175.0,0.877856,4.46488,KP
2.6680587,3.45609,2.978,580.0,6406.0,1.44,4.23,PC
18.4043334,1.2834433,7.879331,9135.2110162,2891.0,0.133376,5.22041,FA
5.538329,2.2721409,2.2263888,1407.1118648,3883.0,0.598175,4.65275,CP
10.6886084,2.4642245,2.6672245,1501.1726341,3883.0,0.598175,4.65275,CP
11.5418525,1.8822681,2.9492981,415.9874628,6112.0,0.901955,4.5884,PC
731.4808779,3.2537107,14.7095051,244.9088772,5854.0,2.0546,3.83792,PC
12.8910022,2.3547529,4.0905287,15119.3900089,31000.0,0.18,5.59962,PC
3.9077116,1.5722799,9.5278364,599.6319099,3917.0,0.64011,4.61771,FP
35.3573239,4.0299536,6.8669784,617.495317,7607.0,1.56285,4.31008,PC
602.2450921,2.8742544,9.0912461,220.3440139,6128.0,1.8626699,3.96225,PC
749.1605231,2.343896,4.9894211,1750.9801691,3851.0,0.558169,4.71539,PC
3.352907,5.2933196,2.3906731,4205.1961016,3978.0,0.672832,4.438,PC
4.8759656,1.4450569,3.3372737,154.830677,5937.0,1.1487499,4.35104,PC
20.1459438,2.4401617,4.4706494,575.5886941,5303.0,0.888701,4.4996,PC
11.8918633,1.692303,4.78248,362.6899452,5461.0,0.834552,4.57288,PC
718.1809317,1.3653089,2.9233151,973.6269156,3614.0,0.425623,4.80335,PC
10.6306165,2.7943472,1.8847446,775.4826057,5737.0,0.969791,4.47544,PC
,3.0678483,12.2281537,186.2920833,5423.0,2.1748199,3.73635,PC
579.6472035,4.054669,4.0952456,564.4270183,6855.0,1.5925601,4.20414,PC
1.8141215,1.3180464,4.6006154,129.4041201,5789.58,1.12713,4.35115,FP
97.6087634,2.3777411,5.5654641,658.8471408,5830.0,0.823673,4.57203,PC
2.4360845,2.46916,2.495,350.0,6529.0,1.32,4.33,FP
1.8756,,0.989,5666.3,3549.7,,4.87,FP
3.0749507,1.6050039,1.2179384,1979.2841401,3246.0,0.308247,4.91671,PC
741.4238314,2.776093,5.2389454,503.5494079,5944.0,1.22039,4.30249,PC
7.5480709,2.6024598,4.9550247,239.8900935,6688.0,1.57319,4.19679,PC
2.118659,1.8325534,1.5585526,664.8120556,4002.0,0.69132,4.5511,PC
5.4240691,2.093707,1.6875037,1766.8589296,3500.0,0.465777,4.76752,PC
3.3784364,5.0917,2.165,1232.0,6311.0,1.41,4.23,PC
2.6374449,4.35478,1.661,495.0,5355.0,1.96,3.82,PC
2.5025812,4.90076,2.771,807.0,5603.0,0.91,4.49875,PC
4.4518604,34.0312942,2.8339358,3558.2211894,8353.8,3.60934,4.1,FP
13.576858,3.5804,4.628,263.0,6730.0,2.5,3.8,PC
2.7439029,11.9292388,1.503168,13852.3979585,4860.0,0.885702,4.438,KP
2.5610662,2.3454,4.338,170.0,6161.0,1.9,3.95,PC
1.0604139,4.5487,2.084,1050.0,5801.2,1.62,4.22,PC
3.2751914,2.81574,2.439,827.0,5496.0,1.03,,PC
5.9422824,5.90656,1.911,1160.0,7217.6,1.63,4.11,PC
13.2689495,7.74981,2.8,770.0,9635.0,2.85,3.92,PC
5.9685742,6.64236,2.059,340.0,10390.0,3.44,3.79,FP
1.6089592,4.49321,2.58,320.0,7029.0,2.42,3.86,PC
4.3780194,14.3632742,8.4203321,1604.3825129,4913.0,3.41348,,CP
1.0690665,9.4235411,1.4807714,2898.6037459,5930.0,1.13442,4.36195,PC
3.2535266,16.5212632,5.1881112,6160.5328004,6368.0,2.06072,3.91383,CP
5.8123508,2.8132678,2.200213,957.5741671,5210.8,0.796856,4.58,PC
1.3290008,,1.7795322,2087.9113778,5780.0,,4.438,PC
1.4974223,16.7115651,2.2238426,39324.5082012,5377.0,0.841058,4.5569,PC
10.6895417,3.7848,3.6496675,643.3958437,6255.0,1.45476,4.19885,PC
3.0421334,16.8899988,1.5964685,2054.3050277,5715.4,2.40325,3.92,FP
14.3171998,6.37558,5.454,1649.0,7596.0,1.61,4.27063,PC
9.2172172,14.1810894,7.3550279,2470.4394385,6840.0,2.7639699,3.72526,PC
2.0134389,5.85423,1.211,821.0,8127.0,1.75,4.24828,PC
3.562038,16.7501675,6.1241184,4495.4158742,7042.0,2.42923,3.85746,PC
4.4742339,5.7449202,2.7863202,3061.515714,5225.05,1.04312,4.35079,PC
11.4041935,18.1901191,1.7478969,2216.7191401,6160.0,3.0048201,3.55136,APC
3.85589,14.5222913,3.9555399,9747.6035597,6244.5,1.43256,4.21,KP
4.3954444,,1.602,1622.0,5095.6,,,PC
5.2910096,,4.122,1670.0,,,,PC
3.9693722,6.3435,2.005,570.0,7030.0,2.43,3.86,PC
2.2676081,6.4197,1.671,880.0,5958.0,2.0,3.87,PC
1.491916,26.399811,2.3336552,1474.3347879,9747.0,4.42729,3.54,FP
3.7590079,7.61924,3.304,869.0,9505.0,3.13,3.83,PC
7.4398211,5.48138,3.068,1362.0,5822.0,1.45,4.14,FP
2.6646183,4.25649,4.135,840.0,11526.0,1.52,4.56,FP
5.7525195,,3.718,8852.0,,,,APC
7.7121208,3.004038,2.4343481,728.4849109,5985.4,1.08958,4.4,CP
1.0817,2.07554,1.588,341.533,5759.2,1.02,4.45,FP
7.0642486,19.7963184,3.6816469,11469.7564374,5478.8,1.63563,4.4,PC
0.450264,1.7032799,1.1871566,331.3974583,5366.0,0.898718,4.49884,PC
3.6989939,1.6399568,3.1680872,198.9402668,5811.0,1.15018,4.33357,PC
4.4620528,3.0395927,4.3381703,289.9548667,5515.2,1.72395,3.91,PC
39.6251926,17.70843,2.0275642,4527.8284055,5869.0,1.56795,4.07271,PC
5.9214231,2.8781652,2.2680522,1221.9430373,4361.0,0.687025,4.59663,PC
1.0929203,1.3599954,1.5258481,377.4316425,4361.0,0.687025,4.59663,PC
30.083503,12.1275255,3.9858103,5439.2108279,5906.5,1.41293,4.16721,CP
7.1366507,3.3078706,2.1906434,768.4493836,5559.0,1.01775,4.41401,PC
2.054238,3.5135858,1.2287948,1994.0593535,4389.0,0.655595,4.64365,PC
92.4918048,7.7703331,6.8943594,11487.575281,4930.5,0.732008,,PC
2.87436,7.91346,1.901,2490.41,6805.0,1.44,4.26,FP
26.0179101,2.5512622,4.5258048,766.5356589,5489.0,0.913252,4.44576,PC
13.7748361,2.67656,4.454,309.0,6266.98,1.47,4.19069,KP
2.0340967,6.38274,3.397,1283.0,6849.0,2.05,3.99,FP
4.4719937,1.08366,2.619,170.0,5364.0,0.89,4.5,PC
1.8697825,,2.721,2940.0,,,,FP
1.830108,,1.936,3391.0,,,,APC
9.3305377,15.2895,5.232,5610.0,6238.0,1.96,3.94,PC
5.2574854,2.88855,2.05,1250.0,4846.0,0.76,4.57,PC
7.6247217,2.26441,1.972,813.0,5343.0,0.82,4.58,PC
25.7086236,2.81726,3.831,1430.0,5343.0,0.82,4.58,PC
16.155134,2.42196,3.528,590.0,5785.0,1.01,4.45,PC
4.0520368,4.9523134,1.5605128,5512.4033193,3779.0,0.607751,4.64,CP
4.7259317,16.7543131,2.7740362,6309.6615331,6203.0,1.85891,3.98,PC
21.7004042,3.16777,9.415,406.0,5788.7,1.78,4.22,FP
4.90826,15.7889,4.324,8881.0,7995.0,1.83,4.2,PC
1.3875331,3.16086,2.679,952.0,5678.0,1.14,4.33,FP
17.7424733,2.00179,3.082,880.0,4926.2,0.69,4.67,PC
5.412802,11.0171044,4.5898431,5278.1957566,6468.0,1.47364,4.22,PC
3.905126,14.5499431,2.9136919,23549.9259888,5381.0,0.947475,4.45342,KP
4.6182631,13.3976162,2.7008637,20287.618268,5328.0,0.889218,4.50337,PC
1.8555745,14.8951809,2.3121742,10888.0377261,5651.75,1.40959,4.13988,KP
3.4505658,12.8140087,3.0397698,15044.6453237,5402.0,1.04301,4.37462,PC
3.3106692,13.382013,3.7033867,9189.7342523,6030.0,1.3514301,4.22,KP
6.6363577,12.2701,6.385,7470.0,5490.0,1.46,4.09312,PC
4.8854844,18.1759557,5.2333985,7009.1394983,5974.0,2.0812199,3.84282,KP
3.0413391,25.3471107,1.5149962,27645.4859583,4034.0,1.02777,4.21431,PC
0.9023951,,1.6045865,5385.0871091,5780.0,,4.438,FP
2.6843081,13.9748499,2.7683352,18209.9206621,5616.02,1.01895,4.4174,KP
3.5256535,12.1210086,2.5111799,23882.7029386,5003.05,0.783768,4.56877,KP
1.7590566,20.9577864,3.5349264,10499.9757194,6250.0,1.9992501,3.91912,PC
5.8929985,16.0223,3.788,17850.0,6182.0,1.17,4.3753,PC
7.4463034,2.4048644,2.0033138,4045.7241785,3353.0,0.375859,4.84911,CP
3.3792358,13.059562,2.8993928,18782.5364499,5529.0,0.948617,4.47066,PC
17.9635083,3.2970197,4.4297958,1266.94519,5229.0,0.794471,4.55429,CP
4.0822894,,3.2882557,16484.9762858,5780.0,,4.438,KP
4.3745757,18.8478934,4.8649118,8101.7247421,7305.0,1.99827,4.05424,PC
4.0434287,16.7752,3.388,8960.0,6557.0,1.75,4.08473,PC
1.8498567,1.7193265,2.518276,195.4102498,5834.0,1.0173301,4.44433,CP
10.3088724,2.2122841,2.2763645,372.3295802,5834.0,1.0173301,4.44433,PC
5.2410659,12.4231453,3.0113696,8947.1015296,6064.0,1.28562,4.27292,PC
4.2253498,8.8893197,2.7695297,7240.8152367,5501.0,1.03122,4.39363,KP
2.4552388,12.9928631,1.7323271,44130.1605859,3792.0,0.614823,4.63873,KP
4.1596197,9.3574411,2.4127131,17837.7774982,4230.0,0.711036,4.55383,PC
1.0186989,,1.4947875,91558.6353269,5780.0,,4.438,KP
2.7519172,13.4019,1.329,9811.0,5856.0,1.28,4.25,PC
0.7649571,12.9538,1.094,1900.0,6307.9,1.65,3.97,PC
10.6925011,4.01292,3.491,1200.0,5844.0,1.15,4.34318,PC
8.8517354,3.6624912,4.3401879,1034.8661285,6138.0,1.07689,4.43818,PC
3.4149091,13.9171881,2.7231879,13219.6475165,5480.0,1.13032,4.31394,PC
2.9985667,17.8036847,3.025166,28040.9068572,6126.0,1.04172,4.46702,FP
3.1208396,16.2108254,2.405278,17027.4064902,5983.0,1.09921,4.3973,KP
1.5449334,10.7011777,1.1043459,4941.8700913,6136.25,1.4874001,4.15767,KP
4.9427985,15.3204961,3.3153828,11349.4838661,5550.93,1.32567,4.18442,KP
3.2175184,10.5529773,1.8986264,12691.8036893,5549.0,0.912927,4.50842,KP
3.939371,13.6344163,5.8132051,4051.5089426,5904.4,2.0955601,3.84,PC
5.7475343,6.43097,1.846,11890.0,3750.0,0.58,4.67041,PC
3.5018023,22.103526,3.917956,16196.191206,6383.9,1.66889,4.03,APC
28.6648749,3.15161,5.395,1025.0,4818.0,0.69,4.65,PC
3.7006742,2.61277,3.115,840.0,5025.0,0.79,4.56,FP
4.9133022,9.33912,5.159,2040.0,5918.0,2.06,3.84,CP
