Orbital Period,Planetary Radius,Transit Duration,Transit Depth,Star’s Effective Temperature (Kelvin),Star’s Radius (in solar radii),Star’s Surface Gravity (log10(cm/s²))
0.643007769,0.35,0.69,68.1,3925.0,0.421,4.825
0.597018404,1.09,0.4778,245.4,4985.0,0.63,4.675
1.061937837,0.68,2.31,52.0,5893.0,0.941,4.505
4.82025124,0.78,2.129,94.1,6035.0,0.777,4.591
12.4019263,1.49,4.043,211.1,5555.0,0.832,4.514
152.823896,2.45,7.734,456.2,6452.0,1.137,4.394
15.07277287,1.73,0.7794,345.0,5521.0,0.771,4.594
1.71659304,1.17,1.154,138.0,6192.0,0.987,4.467
6.80899076,89.29,2.077,1192.0,4992.0,0.854,4.483
77.915425,1.17,8.274,178.8,5135.0,0.874,4.464
358.818895,2.66,2.503,666.1,6056.0,0.918,4.47
181.3537,2.11,16.19,455.0,5900.0,0.951,4.509
284.727213,2.02,10.299,355.3,5497.0,1.08,4.332
3.74786694,0.89,3.632,80.9,5957.0,0.971,4.498
30.5392931,2.72,6.887,428.2,5803.0,1.328,4.211
0.913244995,0.77,0.4931,47.8,5923.0,1.049,4.402
2.97599368,0.79,4.023,55.0,6202.0,1.055,4.394
8.31224474,10.63,2.663,70.8,5421.0,0.816,4.483
0.584148495,0.87,1.6192,66.2,5427.0,1.031,4.347
12.6362048,1.1,3.961,124.0,5772.0,0.992,4.457
0.824180121,17.8,2.839,208.1,5977.0,0.883,4.514
0.579770948,2.4,1.0377,467.9,5561.0,0.854,4.561
23.266633,2.66,8.315,49.9,5758.0,3.775,3.456
0.92225589,1.29,4.227,33.0,5631.0,1.485,4.114
7.94004281,0.98,3.282,81.9,6278.0,1.081,4.425
2.85855049,1.23,2.341,85.4,5441.0,0.964,4.415
0.75499096,1.39,2.485,215.8,5743.0,0.946,4.466
353.40191,2.35,6.681,948.0,4957.0,0.763,4.561
8.95294046,0.86,2.995,44.0,6047.0,1.207,4.266
1.428596987,1.62,2.1401,50.0,6745.0,2.144,3.901
4.84350003,0.9,3.045,50.2,5762.0,1.056,4.348
45.163025,2.35,7.03,130.3,7675.0,2.015,4.051
36.7614011,1.52,15.982,160.9,5305.0,0.823,4.504
4.373570433,1.23,0.623,366.0,4362.0,0.64,4.623
2.21701025,1.16,2.148,29.4,7524.0,2.092,4.067
43.0759115,213.46,90.95,3452.0,4766.0,5.915,2.919
154.674369,2.29,9.35,435.8,6338.0,1.002,4.449
372.62637,2.38,18.52,542.0,6014.0,0.993,4.486
1.02087831,0.64,2.429,33.4,5750.0,1.106,4.337
1.26132769,0.14,1.244,109.7,2900.0,0.132,5.224
6.09406648,54.54,2.085,3027.0,6785.0,1.666,4.162
1.1578141,1.24,3.253,54.8,5412.0,1.629,3.941
15.9513866,1.17,2.285,99.2,6451.0,1.168,4.375
0.566800926,2.19,4.407,264.5,5780.0,1.0,4.438
24.1876477,118.8,2.654,194.8,6437.0,1.31,4.273
7.7859111,0.68,7.788,45.5,6045.0,0.954,4.479
2.44926655,0.76,2.988,108.2,4840.0,0.749,4.551
2.17812826,0.81,2.601,100.8,5426.0,0.805,4.579
31.183688,3.21,6.14,139.8,5947.0,2.407,3.814
1.33259494,0.89,2.783,92.7,6063.0,0.918,4.51
2.05048377,0.66,3.67,60.5,5568.0,0.854,4.451
1.19550618,0.78,3.337,26.9,6088.0,1.463,4.15
2.94242323,1.42,1.519,293.3,5436.0,0.819,4.573
0.683082998,9.92,4.409,143.3,8247.0,7.762,3.17
0.791771167,82.71,2.4463,509.2,6218.0,3.07,3.678
0.894172544,0.68,0.8302,86.2,4982.0,0.736,4.591
1.68207624,1.01,1.519,54.7,6495.0,1.311,4.191
9.8480917,0.88,3.079,141.9,5289.0,0.748,4.546
0.566800593,0.48,3.909,12.3,6476.0,1.353,4.255
0.969602551,0.69,1.728,111.0,4856.0,0.66,4.643
13.0914878,0.79,2.037,37.5,5919.0,1.288,4.238
9.25801294,1.73,2.854,88.1,6200.0,1.834,3.977
25.9554044,1.46,8.491,122.7,6058.0,1.038,4.408
3.74788208,0.94,4.183,153.4,5340.0,0.777,4.593
0.93479255,24.75,4.5838,247.5,6018.0,1.053,4.33
361.43653,1.56,9.08,271.9,6028.0,0.938,4.398
0.89628253,0.76,1.397,86.4,5561.0,0.818,4.572
1.67495622,0.77,2.994,35.9,6323.0,1.263,4.296
54.0812235,1.54,6.279,411.1,5757.0,0.762,4.597
8.2344072,1.49,2.808,59.2,6148.0,1.741,3.964
2.15052332,1.17,3.447,115.5,5780.0,1.0,4.438
32.6122381,31.96,2.886,1321.4,5780.0,1.0,4.438
0.967073359,28.15,2.4875,773.5,5755.0,1.022,4.402
3.5564279,0.8,6.998,131.4,5404.0,0.694,4.638
0.942997994,1.56,1.1658,539.2,4499.0,0.693,4.59
0.566796775,0.61,5.471,144.1,3453.0,0.358,4.892
13.6471211,1.25,8.331,75.0,5771.0,1.382,4.106
16.473474,1.63,4.201,470.5,5364.0,0.754,4.529
3.74788322,1.32,3.45,242.6,5514.0,0.826,4.569
0.705455349,0.64,2.469,74.9,5383.0,0.736,4.614
488.67353,2.03,12.35,691.0,5218.0,0.772,4.596
8.5291223,2.08,3.241,325.4,5543.0,1.111,4.318
1.08906057,0.75,2.743,76.2,5087.0,0.881,4.463
1.48922187,2.5,1.882,613.6,5780.0,1.0,4.438
0.716709761,1.42,0.6969,68.4,6109.0,1.173,4.229
4.1083812,1.62,3.279,352.8,5730.0,0.87,4.545
1.962282625,0.81,1.45,68.3,5726.0,0.979,4.418
0.523629052,46.33,3.443,122.0,4136.0,44.448,1.392
6.4546845,1.38,3.071,69.9,6474.0,1.362,4.243
1.04588635,1.1,2.833,102.7,6249.0,1.076,4.428
51.31346091,,3.94,,,,
0.494247662,1.51,1.2443,224.9,5763.0,0.998,4.484
11.8299383,1.6,5.168,41.4,5747.0,2.431,3.802
419.92898,1.51,14.55,233.5,6047.0,0.988,4.431
1.23521458,0.93,0.918,89.5,5999.0,0.959,4.494
1.085229874,1.37,0.652,238.1,5713.0,0.851,4.554
1.540379557,0.81,2.026,76.9,5812.0,0.914,4.408
5.30179786,1.22,2.24,197.2,5749.0,0.864,4.547
3.60011712,0.5,2.396,50.2,5051.0,0.721,4.562
9.32867952,1.62,1.572,354.4,5749.0,0.864,4.547
6.38671206,1.19,1.201,223.7,5071.0,0.811,4.505
158.348345,372.86,10.55,899.0,6521.0,1.276,4.352
0.849362238,0.85,1.36,114.9,4973.0,0.788,4.595
0.741768294,72.36,0.4164,60.3,5897.0,3.147,3.637
0.93376962,16.3,7.023,125.8,6056.0,0.975,4.448
322.48381,3.5,22.99,1023.4,5968.0,0.881,4.534
61.083322,1.61,10.396,227.5,5803.0,1.015,4.444
3.5944891,0.98,2.557,89.9,5523.0,1.046,4.364
0.739404894,0.94,1.753,246.8,4205.0,0.624,4.635
4.8608059,1.21,1.966,252.1,5541.0,0.757,4.6
4.04481159,0.67,2.479,33.0,6358.0,1.141,4.359
25.949641315,2.06,11.6411,67.8,5109.0,1.922,3.873
1.71051215,1.04,1.284,42.2,5925.0,1.589,3.989
62.869463,1.96,6.842,341.7,4762.0,0.781,4.535
84.8062818,36.51,9.0006,9936.0,5735.0,0.853,4.525
29.9632816,2.24,2.6,893.2,4463.0,0.638,4.623
17.99643716,30.08,4.164,36923.0,4438.0,0.666,4.606
11.63486009,2.61,5.466,292.3,5570.0,1.548,4.066
4.8302364,1.06,7.983,22.5,5086.0,2.247,3.678
56.446465,1.57,7.371,147.9,5995.0,1.117,4.337
31.4202111,1.45,4.021,390.5,5269.0,0.748,4.603
10.8118317,1.24,2.627,76.8,6025.0,1.196,4.331
5.56676609,1.12,1.812,173.8,5032.0,0.859,4.479
1.208528832,1.25,1.336,180.8,6072.0,0.923,4.51
208.18711785,1.99,2.5404,394.7,5780.0,1.0,4.438
0.93198504,17.72,2.0472,326.6,5470.0,0.777,4.509
0.60818508,96.03,0.909,144.7,5981.0,1.043,4.372
5.38613715,0.86,1.943,169.3,5516.0,0.656,4.669
13.2965044,0.88,5.68,133.4,4352.0,0.613,4.671
21.8420304,2.01,3.843,79.5,6194.0,2.241,3.813
1.65320144,0.74,1.525,132.1,4544.0,0.661,4.609
3.37487541,0.75,3.085,53.8,6181.0,1.006,4.464
0.962825082,5.18,2.8464,118.1,4898.0,4.928,3.212
309.494217,2.79,13.716,292.0,6908.0,1.614,4.085
0.876850385,1.35,1.534,59.2,6102.0,1.756,4.069
24.2382519,2.19,2.703,465.5,5763.0,0.904,4.527
24.2416103,1.61,5.137,323.4,5763.0,0.904,4.527
413.51856,1.96,10.395,391.1,6031.0,0.992,4.45
20.7106368,1.12,2.693,142.5,5631.0,0.901,4.478
69.3788597,2.07,3.807,530.4,5806.0,0.874,4.529
29.3493852,2.02,4.313,659.2,4987.0,0.722,4.613
3.43633133,1.44,0.675,473.5,5201.0,0.651,4.616
449.57274,3.08,9.328,221.4,5691.0,2.079,3.842
245.059374,1.63,9.549,165.0,6036.0,1.265,4.127
142.703888,1.95,5.808,225.5,6701.0,1.289,4.326
3.38080537,1.69,3.275,200.9,6072.0,1.193,4.343
10.4716194,1.74,4.512,123.9,5812.0,1.574,4.083
11.49500229,1.53,7.602,51.4,6033.0,1.788,3.985
0.708726708,0.92,0.753,313.6,4607.0,0.515,4.733
283.72675,1.18,15.49,84.6,6496.0,1.257,4.301
373.60683,2.5,8.752,534.8,6184.0,1.038,4.448
6.78788113,2.44,2.26,73.1,6537.0,2.829,3.76
5.47455167,1.4,3.71,73.2,5611.0,1.312,4.19
3.43861067,1.01,1.264,46.8,5383.0,1.401,4.112
4.8754765,0.8,1.902,39.6,5513.0,1.286,4.179
4.29388808,1.68,3.618,110.6,6615.0,1.574,4.173
13.5437884,32.21,5.7076,6608.7,5463.0,0.794,4.582
65.6491001,2.52,7.298,983.9,5436.0,0.819,4.573
25.1593389,1.76,5.198,358.1,5973.0,0.935,4.506
10.5071781,1.41,2.68,271.8,5290.0,0.865,4.46
31.7787564,1.5,8.093,262.0,5638.0,0.928,4.391
5.4398033,1.0,3.256,85.5,6108.0,1.08,4.43
1.332568744,0.58,3.755,24.1,6620.0,1.081,4.411
9.0194714,1.07,5.92,191.6,5775.0,0.768,4.59
8.8493948,0.82,6.928,43.8,6095.0,1.11,4.349
51.567801,1.3,5.514,210.1,5285.0,0.876,4.467
16.4491515,2.75,6.696,70.9,5334.0,2.789,3.712
0.428046051,0.87,0.776,126.0,5285.0,0.775,4.566
0.814278961,0.76,2.087,72.0,5537.0,0.886,4.539
19.254536,1.32,4.754,186.0,5668.0,0.868,4.545
2.1890751,0.87,2.365,94.8,6077.0,0.891,4.526
384.6961,1.78,6.167,787.0,4228.0,0.623,4.64
2.42649862,0.75,2.014,29.2,6033.0,1.316,4.176
8.80854183,2.69,34.7564,174.7,6017.0,1.21,4.3
219.74735,3.24,22.48,190.4,5127.0,2.38,3.602
19.7639874,1.19,12.319,51.3,6195.0,1.617,4.072
6.05919881,1.21,1.365,154.2,5734.0,0.962,4.462
7.5143967,0.96,4.865,36.3,6206.0,1.573,4.159
33.1981761,3.21,4.709,336.7,5570.0,1.548,4.066
5.32784157,0.86,4.696,87.2,5638.0,0.928,4.391
71.05457555,5.91,1.9162,4853.2,5290.0,0.865,4.46
20.5512722,1.64,4.639,191.2,5401.0,0.918,4.464
31.827649,4.98,1.639,520.0,4774.0,1.954,3.838
7.5861587,1.07,4.32,116.8,5934.0,0.871,4.444
0.824000125,0.42,0.855,183.1,3396.0,0.28,4.991
0.772152075,4.44,1.78,43.6,5951.0,2.08,3.787
42.049523793,1.19,2.1372,607.9,4281.0,0.48,4.761
1.08469871,1.11,4.077,124.0,5942.0,0.938,4.506
6.60180003,1.25,2.624,213.4,5591.0,0.86,4.559
3.19938075,0.62,1.761,76.1,5483.0,0.702,4.632
3.04185157,0.71,1.434,69.0,5802.0,0.857,4.537
5.660274452,11.02,0.9077,414.1,5615.0,0.842,4.478
1.23512429,0.38,4.22,15.2,5798.0,0.941,4.507
1.381257093,1.1,1.125,92.3,5861.0,1.131,4.385
1.89873195,0.93,1.382,78.0,5942.0,1.05,4.439
11.39110963,1.9,2.749,593.4,4999.0,0.76,4.587
2.41810158,0.85,2.144,46.8,6258.0,1.239,4.307
7.13044117,1.18,2.566,31.9,6312.0,2.074,3.964
33.4203001,2.46,5.307,436.6,5731.0,1.066,4.372
58.3437362,93.55,22.482,1266.8,5896.0,3.006,3.65
1.070982122,0.98,1.255,43.4,5717.0,1.433,4.109
18.0939004,1.91,3.294,467.3,5904.0,0.867,4.543
34.9524256,21.74,1.717,677.0,4921.0,0.779,4.591
23.81578356,8.4,3.7591,4856.7,5561.0,0.818,4.572
31.1748311,1.31,3.79,200.2,6086.0,0.921,4.511
0.474811162,1.28,1.169,205.2,5799.0,0.878,4.539
47.0568476,2.84,5.2232,1531.2,5288.0,0.74,4.613
367.73299,2.1,10.158,503.9,6225.0,0.931,4.481
15.1516409,1.38,5.105,191.5,5780.0,1.0,4.438
7.4213444,1.73,2.361,315.9,6032.0,0.973,4.485
0.743495989,11.82,2.255,172.8,5345.0,0.686,4.639
1.405887031,0.95,1.184,216.0,4440.0,0.653,4.618
17.7412303,1.14,4.816,144.7,5817.0,0.956,4.491
2.63527677,0.76,1.997,70.4,5215.0,0.864,4.496
1.45728997,0.93,3.582,71.3,6063.0,1.012,4.476
147.388124,3.03,8.781,909.2,6046.0,1.007,4.478
4.11497357,1.17,3.025,154.1,6011.0,0.927,4.507
1.245331397,1.61,2.566,38.1,6106.0,2.477,3.781
1.52593737,1.39,1.958,159.1,6184.0,1.038,4.448
8.21429932,1.66,3.099,70.7,6277.0,1.869,3.951
1.54945486,1.34,6.698,21.8,7382.0,2.804,3.838
8.42943991,1.19,2.441,89.1,6353.0,1.132,4.375
10.60052083,1.09,4.509,60.9,6035.0,1.303,4.212
0.9570701,,2.75,,,,
21.8634638,2.37,3.542,871.0,5383.0,0.789,4.587
86.4392931,35.31,6.534,1175.1,6208.0,1.024,4.454
63.3354719,1.18,3.651,983.0,3526.0,0.383,4.866
14.77820911,44.48,5.395,10774.0,6258.0,1.046,4.442
15.60862948,39.42,6.6957,34356.0,5569.0,0.829,4.566
389.14115,1.67,7.93,347.4,6043.0,0.894,4.505
365.78863,2.21,12.76,885.0,5407.0,0.752,4.585
2.4826619,0.8,2.115,37.0,6356.0,1.225,4.292
2.17811908,0.8,1.468,74.0,6039.0,0.921,4.505
1.11205787,1.02,1.459,118.7,6098.0,0.932,4.488
224.447413,2.05,4.986,651.0,5489.0,0.798,4.574
7.5019743,1.19,2.582,248.0,4807.0,0.758,4.546
21.8660922,1.88,2.03,301.6,6309.0,1.077,4.402
5.09506,2.14,5.73,23.6,6700.0,4.146,3.48
29.1206519,1.6,2.89,415.5,5671.0,0.788,4.582
0.689967868,0.78,1.1688,122.9,4872.0,0.726,4.615
1.89132292,0.9,5.607,16.0,8482.0,2.106,4.089
6.91261536,0.64,2.359,34.4,5761.0,1.044,4.383
25.8616058,1.12,7.78,123.0,6067.0,0.884,4.524
0.918420801,1.14,3.533,56.7,6210.0,1.434,4.166
0.573709256,7.05,1.4932,131.2,5261.0,5.769,3.13
13.8353959,3.78,4.961,818.0,6020.0,1.057,4.403
18.9060921,0.87,4.125,375.6,3751.0,0.45,4.813
25.6970688,3.83,3.739,835.0,6020.0,1.057,4.403
46.9434911,1.57,1.368,100.7,6253.0,1.55,4.102
19.5906103,2.64,6.745,297.0,5794.0,1.496,4.118
8.23983041,2.35,5.619,251.0,5794.0,1.496,4.118
6.07855,1.14,3.408,102.7,6119.0,1.114,4.346
427.65334,1.97,11.17,157.1,5325.0,1.565,4.004
412.041857,3.77,5.572,1959.0,5485.0,0.867,4.556
2.131660527,0.56,1.8585,32.2,5849.0,0.997,4.426
5.75902182,0.91,2.687,70.8,6247.0,1.066,4.433
0.903763067,1.08,0.562,267.5,4430.0,0.651,4.616
0.9628348,0.81,2.259,92.8,5559.0,0.838,4.554
5.66494448,0.78,4.173,46.0,5888.0,1.13,4.269
1.57017249,0.82,2.257,158.4,5300.0,0.66,4.66
0.566798364,0.66,3.172,38.6,5864.0,1.04,4.411
3.22452656,24.48,5.156,57.5,3857.0,34.674,1.338
1.89127438,2.03,4.491,32.3,7919.0,3.46,3.663
1.33256944,0.46,3.89,20.6,5655.0,0.998,4.431
66.6504521,1.56,5.744,536.9,4550.0,0.679,4.627
55.7002642,1.18,4.285,332.7,4267.0,0.67,4.608
3.54553077,1.62,4.143,119.2,5794.0,1.496,4.118
85.0624157,21.26,4.6964,41901.0,5223.0,0.875,4.52
10.882416555,29.69,5.4674,16630.0,4946.0,0.715,4.57
25.19830439,46.14,5.1942,73834.0,5955.0,0.883,4.534
14.3196417,2.06,3.781,215.5,5562.0,1.373,4.151
0.50727675,1.7,2.32,214.7,5970.0,1.143,4.399
5.2736268,0.89,5.291,86.1,5851.0,0.918,4.515
24.5041103,1.03,6.065,119.5,5250.0,0.962,4.404
1.316398648,1.09,1.169,182.5,5088.0,0.806,4.508
419.4596,2.1,13.53,131.8,5248.0,1.869,3.886
9.97202023,1.26,1.425,329.7,4810.0,0.696,4.584
14.2005007,13.28,5.232,80.6,6332.0,1.065,4.406
1.318347743,1.23,0.871,113.2,6143.0,1.121,4.351
5.5834987,1.41,2.484,87.4,6517.0,1.375,4.241
1.12401084,0.61,3.052,43.6,5941.0,0.911,4.519
1.21374652,0.59,3.371,28.9,6238.0,1.049,4.407
5.24970432,0.67,2.746,61.9,5528.0,0.853,4.499
45.4333769,2.23,6.351,905.8,4371.0,0.559,4.712
40.3511707,1.88,3.97,533.5,5665.0,0.82,4.568
72.9332762,2.45,3.829,770.4,5316.0,0.902,4.47
56.6746666,4.01,5.516,883.1,5541.0,1.295,4.189
63.9005941,25.91,8.2789,17097.0,5204.0,0.634,4.63
12.6878176,2.16,4.262,293.0,6258.0,1.046,4.442
483.36405,1.27,15.61,285.4,5700.0,0.718,4.626
16.2951259,1.15,3.678,197.9,4915.0,0.812,4.512
18.173045009,24.39,10.9113,69911.0,5799.0,0.86,4.548
14.12678065,31.13,5.9303,7647.4,5656.0,0.784,4.583
358.56462,0.99,11.64,170.2,5375.0,0.752,4.531
12.0729757,1.69,3.783,99.5,5436.0,1.707,3.993
1.337561836,1.11,1.575,41.0,6406.0,1.715,4.056
2.23755641,0.93,2.089,101.1,6026.0,0.924,4.505
82.401274,2.21,6.48,430.7,5886.0,1.0,4.472
11.91256675,2.61,6.126,123.1,6337.0,2.335,3.893
4.08197713,0.6,2.943,26.2,6538.0,1.156,4.339
1.035268597,1.34,0.5663,112.2,6332.0,1.205,4.311
359.3259,3.6,9.836,246.2,6570.0,2.27,3.902
0.566805268,0.65,3.721,35.7,6403.0,1.086,4.418
0.912179022,0.65,1.332,144.6,3880.0,0.555,4.722
12.27057043,1.67,3.002,295.5,6075.0,0.969,4.486
13.2274753,1.94,6.356,229.8,6269.0,1.155,4.405
76.87935893,7.71,2.3819,21272.0,3638.0,0.436,4.828
0.559517155,1.04,0.596,57.9,6462.0,1.309,4.266
13.0151826,1.36,3.613,331.6,4794.0,0.643,4.622
29.47316279,48.98,6.4327,12568.0,5838.0,0.897,4.529
0.580725004,0.85,2.071,105.2,5471.0,0.841,4.53
1.94468659,69.59,18.22,455.5,7894.0,3.521,3.644
7.28116667,1.4,2.716,333.8,5008.0,0.788,4.572
383.10017,2.18,8.8,579.4,6011.0,0.902,4.522
2.87998334,0.85,1.658,116.5,4951.0,0.806,4.523
0.605556082,0.86,1.2399,101.7,6123.0,0.846,4.556
4.36125889,1.2,2.174,189.2,5520.0,0.873,4.544
21.08678557,2.08,0.978,499.6,6084.0,0.863,4.542
1.19087362,0.73,1.785,67.5,5158.0,0.888,4.464
1.06484622,0.72,3.287,42.4,6445.0,1.087,4.417
0.969824139,0.49,0.783,23.1,5780.0,1.0,4.438
190.60563,1.6,14.33,153.6,6200.0,1.287,4.214
5.19206571,0.99,3.716,66.6,6322.0,1.075,4.426
449.01499,1.04,12.58,94.2,6031.0,1.068,4.368
8.480305,1.33,6.19,304.2,4895.0,0.696,4.631
410.11676,1.41,13.97,216.9,5587.0,0.965,4.372
54.5091549,1.94,5.125,622.2,4406.0,0.603,4.67
17.4532945,0.76,4.027,79.3,5528.0,0.853,4.499
14.1959621,1.66,3.605,196.2,6214.0,1.076,4.442
11.52482874,22.56,1.724,577.6,5592.0,0.892,4.472
46.84008579,428.62,3.8198,6287.9,6006.0,1.055,4.33
6.70242786,1.82,1.221,65.3,5466.0,2.224,3.735
0.992798625,29.26,3.5065,582.5,6055.0,1.098,4.407
7.79534033,1.07,3.406,102.1,6156.0,1.05,4.443
186.72243,1.84,13.35,326.4,6040.0,0.999,4.469
118.4039,3.46,5.593,426.0,6486.0,1.64,4.091
182.281992,1.67,8.828,509.3,5503.0,0.742,4.536
2.40174996,0.65,1.413,254.4,3606.0,0.399,4.855
10.0102876,0.69,5.33,127.1,4214.0,0.601,4.65
115.238544,3.17,7.653,516.7,5589.0,1.037,4.384
21.7434141,2.23,8.143,154.8,5767.0,1.497,4.082
1.366964704,0.79,2.3181,59.7,5780.0,1.0,4.438
0.77957913,0.71,2.457,70.4,5699.0,0.853,4.553
0.544561598,44.9,1.6053,35.2,3715.0,80.529,0.851
5.6795377,1.16,3.757,52.0,6514.0,1.585,4.09
17.4453133,5.38,5.14,327.7,4927.0,3.04,3.417
2.9788702,,9.3,,,,
1.97515457,0.92,2.633,66.1,5571.0,1.145,4.31
9.33955596,2.67,2.058,245.1,5516.0,1.101,4.308
21.993112,23.21,8.616,1015.7,5205.0,0.747,4.604
19.5489666,1.89,1.78,523.8,5549.0,0.732,4.6
7.41834569,1.12,2.462,234.0,5549.0,0.732,4.6
27.6853358,3.11,4.661,1660.7,5216.0,0.639,4.673
35.6225528,2.24,4.845,651.1,5799.0,0.878,4.539
7.1403113,1.18,5.891,112.1,6354.0,1.016,4.454
2.69487041,0.97,2.553,62.1,5823.0,1.187,4.283
112.303136,1.3,5.869,502.1,4401.0,0.595,4.677
92.461135,2.86,14.344,122.4,5132.0,2.648,3.675
49.5387264,20.52,2.238,740.6,5683.0,0.747,4.605
3.39155966,0.49,3.87,28.4,5896.0,0.914,4.516
9.2294726,0.82,2.446,199.3,4781.0,0.596,4.679
1.33254897,32.84,3.083,591.7,4894.0,13.777,2.445
18.3721835,1.12,3.738,152.5,5937.0,0.83,4.558
18.2260472,1.85,3.664,361.1,5440.0,0.98,4.444
0.630539713,21.07,1.7407,239.6,5458.0,0.894,4.482
17.99562529,28.98,0.871,1068.0,5999.0,0.959,4.494
1.018347376,1.92,4.386,47.8,5858.0,2.638,3.729
0.659299289,30.54,0.6908,1118.5,5791.0,0.852,4.524
101.97435125,,2.34,,,,
63.095068,11.67,9.485,496.8,6622.0,1.325,4.331
4.45540935,,4.14,,,,
37.32483952,30.32,6.9676,4989.2,5306.0,0.79,4.55
25.951984,36.8,20.585,2340.2,5889.0,1.046,4.46
21.7203362,0.8,4.252,87.8,5528.0,0.853,4.499
42.9136635,3.19,5.227,160.6,6049.0,2.483,3.8
88.1804682,2.78,5.033,1138.6,5497.0,0.839,4.57
177.668663,2.32,9.298,901.4,4721.0,0.701,4.615
0.98041685,0.75,0.919,105.7,4861.0,0.722,4.572
92.263742,2.22,8.605,296.9,6084.0,1.283,4.287
6.64754478,1.72,1.961,289.3,6046.0,1.007,4.478
1.23517588,1.59,5.476,232.9,5780.0,1.0,4.438
1.97650073,0.97,1.788,112.5,5792.0,0.923,4.514
3.79892774,1.46,4.112,47.0,6831.0,2.106,3.971
0.416995408,0.84,0.8928,112.6,6150.0,0.781,4.498
14.7401061,1.48,5.637,238.0,5999.0,0.959,4.494
256.52387,1.33,9.07,126.1,6348.0,1.18,4.323
3.0001191,0.73,6.61,7.7,8431.0,2.485,3.97
81.4160138,4.63,14.175,762.3,6352.0,1.401,4.267
4.7309013,1.39,2.889,228.5,5941.0,0.911,4.519
21.3761817,1.08,8.543,104.0,5984.0,1.052,4.322
6.58753699,1.51,2.043,232.1,6014.0,0.993,4.486
8.5900471,0.8,3.463,137.0,4914.0,0.707,4.575
357.82544,1.7,9.12,152.5,6131.0,1.312,4.248
30.8278245,2.42,4.214,641.3,5982.0,0.96,4.493
47.1607932,2.58,4.003,723.2,5936.0,0.965,4.501
49.2768448,1.75,3.787,1132.9,3899.0,0.529,4.713
35.2330694,0.97,3.674,352.8,3749.0,0.524,4.743
45.3965379,1.97,3.826,1001.6,4266.0,0.643,4.626
508.807642,39.59,4.495,2127.0,4893.0,8.811,2.454
36.721576,1.93,7.758,538.2,5662.0,0.84,4.56
362.69427,3.54,9.7,439.9,5288.0,1.719,3.898
370.35639,2.82,12.75,732.2,6117.0,1.025,4.457
96.81647,3.19,10.227,164.7,6404.0,2.467,3.793
0.729724346,0.51,2.699,23.0,6084.0,1.03,4.426
3.51413723,0.69,3.919,32.7,6201.0,0.989,4.472
4.96504981,1.51,2.212,50.7,5339.0,2.011,3.823
0.821472455,0.92,2.433,127.1,4889.0,0.836,4.503
1.29019586,0.78,3.741,86.5,5693.0,0.842,4.558
1.141148847,1.67,1.629,73.1,5438.0,1.989,3.916
12.460565,1.1,3.903,143.9,5435.0,0.933,4.453
19.5945772,1.18,6.77,129.3,6118.0,1.023,4.416
8.48032079,0.95,5.791,170.7,5415.0,0.728,4.556
409.87844,2.72,10.58,647.1,6167.0,1.064,4.444
227.6258,1.79,9.47,131.0,6240.0,1.549,4.103
18.1373788,1.41,3.844,310.8,4257.0,0.602,4.648
51.1104797,1.6,7.712,330.0,5968.0,0.881,4.534
47.9869119,3.35,5.342,859.3,5641.0,0.981,4.408
359.047933,7.76,16.637,5622.7,5609.0,1.048,4.346
29.8042694,24.73,3.107,1046.5,5223.0,0.827,4.488
7.08757462,1.28,3.342,187.0,6060.0,0.925,4.509
3.74318005,1.75,1.111,237.5,5207.0,0.851,4.516
5.4169303,8.17,7.512,109.5,6355.0,1.108,4.41
1.003049079,42.5,7.9657,219270.0,5775.0,0.844,4.518
0.933157032,7.29,2.614,87.8,6499.0,1.169,4.378
37.1083458,1.71,4.112,366.5,5591.0,0.86,4.559
31.1920226,1.65,2.849,447.8,5675.0,0.777,4.554
1.02104719,13.68,6.39,246.1,6444.0,1.2,4.376
7.630545,2.26,3.63,364.9,6407.0,1.179,4.358
12.083457,2.09,3.536,312.5,6422.0,1.175,4.364
401.5907,1.01,14.77,115.0,6170.0,0.939,4.482
6.6716723,1.27,2.693,154.4,6086.0,1.021,4.435
53.912783631,4.25,44.0504,216.7,6085.0,2.02,3.917
1.23142395,0.77,2.186,19.6,6011.0,1.73,3.971
409.38645,1.78,13.78,531.5,4955.0,0.799,4.517
386.828262,6.54,5.045,1024.9,6384.0,1.615,4.107
15.8733803,8.15,7.4672,4094.1,6161.0,1.054,4.276
42.3991752,3.23,7.251,484.0,6133.0,1.121,4.37
25.95198823,39.94,14.602,5103.3,6363.0,1.035,4.444
25.9522401,42.91,20.813,2896.9,5659.0,0.904,4.528
14.12809896,1.6,2.326,263.1,6072.0,0.988,4.47
17.7662938,1.54,3.079,181.1,5724.0,0.946,4.495
13.6917833,1.12,4.198,145.4,5906.0,0.931,4.433
25.95633,9.75,26.34,158.2,6139.0,0.881,4.53
11.56722589,1.29,2.507,373.7,4597.0,0.691,4.59
0.572937573,1.57,2.576,80.8,7338.0,1.593,4.225
631.56889,3.13,14.37,789.0,6382.0,1.059,4.432
14.15849823,90.09,46.356,347.3,8753.0,3.746,3.668
207.471349,1.57,7.469,229.2,5731.0,1.033,4.359
12.3748247,81.01,90.01,390.9,5165.0,3.598,3.491
4.31724247,1.01,4.126,59.0,5992.0,1.31,4.195
3.74099144,1.85,5.428,34.3,5110.0,3.231,3.611
